name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
sylhet bangladesh,2023-04-25,34.3,21.4,27.6,37.8,21.4,29.0,20.4,66.9,0.0,0,0.0,,0,0.0,25.2,14.6,332.6,1010.2,37.3,17.4,292.4,25.2,9,10.0,2023-04-25T05:22:08,2023-04-25T18:19:23,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-04-26,33.2,21.5,27.3,35.5,21.5,28.6,20.7,69.6,4.0,100,4.17,rain,0,0.0,25.6,9.7,291.1,1008.8,44.8,17.4,284.4,24.4,9,10.0,2023-04-26T05:21:19,2023-04-26T18:19:52,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-04-27,34.9,20.6,27.5,38.4,20.6,29.2,21.4,71.6,0.4,100,12.5,rain,0,0.0,31.3,14.5,255.6,1008.9,38.0,17.4,278.1,24.1,9,10.0,2023-04-27T05:20:31,2023-04-27T18:20:21,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-04-28,32.9,21.5,26.7,37.3,21.5,28.4,21.4,74.5,0.1,100,4.17,rain,0,0.0,35.3,14.6,207.5,1009.5,63.7,17.3,263.6,22.9,9,10.0,2023-04-28T05:19:43,2023-04-28T18:20:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-04-29,33.9,22.5,27.4,39.2,22.5,29.3,21.7,72.7,0.4,100,4.17,rain,0,0.0,35.6,32.9,333.3,1008.7,43.3,17.3,272.7,23.6,9,10.0,2023-04-29T05:18:57,2023-04-29T18:21:19,0.29,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-04-30,33.0,21.4,26.9,37.9,21.4,29.1,22.1,76.5,0.1,100,4.17,rain,0,0.0,31.3,10.6,359.9,1007.7,75.5,17.4,262.5,22.6,8,10.0,2023-04-30T05:18:11,2023-04-30T18:21:48,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-01,33.9,23.4,28.1,38.2,23.4,30.4,22.6,73.5,0.2,100,4.17,rain,0,0.0,36.4,10.4,260.9,1008.3,89.4,17.4,232.6,20.0,7,10.0,2023-05-01T05:17:26,2023-05-01T18:22:17,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-02,33.5,23.8,28.2,36.4,23.8,29.6,21.5,69.5,1.3,100,8.33,rain,0,0.0,38.5,10.8,243.4,1009.2,51.3,17.4,273.4,23.6,9,10.0,2023-05-02T05:16:42,2023-05-02T18:22:47,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-03,32.7,23.6,27.0,38.8,23.6,28.6,22.3,76.5,0.2,100,4.17,rain,0,0.0,33.8,13.9,133.1,1010.4,63.2,17.3,254.9,22.1,8,10.0,2023-05-03T05:15:59,2023-05-03T18:23:17,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-04,30.1,23.0,26.0,34.2,23.0,27.2,22.7,82.8,17.8,100,12.5,rain,0,0.0,37.4,7.6,94.9,1009.8,75.1,15.8,178.1,15.3,7,10.0,2023-05-04T05:15:17,2023-05-04T18:23:47,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-05,31.5,23.0,26.0,36.1,23.0,27.5,23.0,84.2,13.0,100,70.83,rain,0,0.0,38.9,38.2,17.4,1006.9,59.6,17.0,169.3,14.6,7,10.0,2023-05-05T05:14:36,2023-05-05T18:24:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-06,32.3,23.3,27.1,37.8,23.3,29.1,23.1,80.1,1.2,100,33.33,rain,0,0.0,30.6,8.3,115.6,1005.7,38.6,16.6,262.8,22.7,8,10.0,2023-05-06T05:13:56,2023-05-06T18:24:47,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-07,35.0,23.2,27.8,48.7,23.2,31.2,23.4,78.3,0.2,100,4.17,rain,0,0.0,32.0,7.2,36.5,1005.4,29.1,17.3,278.1,24.0,9,10.0,2023-05-07T05:13:17,2023-05-07T18:25:17,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-08,35.5,24.3,29.0,43.8,24.3,32.2,23.1,72.0,0.0,0,0.0,,0,0.0,28.8,7.9,68.6,1004.8,20.6,18.2,282.0,24.2,10,10.0,2023-05-08T05:12:39,2023-05-08T18:25:47,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-09,37.1,22.2,30.2,43.7,22.2,34.5,23.1,67.7,0.0,0,0.0,,0,0.0,28.1,6.1,97.8,1004.7,13.1,17.4,285.4,24.6,9,10.0,2023-05-09T05:12:02,2023-05-09T18:26:18,0.63,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-10,36.0,22.8,29.1,42.6,22.8,32.3,23.4,73.7,0.8,100,4.17,rain,0,0.0,39.6,13.9,151.9,1005.9,28.5,16.6,270.6,23.4,9,30.0,2023-05-10T05:11:26,2023-05-10T18:26:48,0.66,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-11,35.0,23.1,28.1,42.9,23.1,31.2,23.0,74.9,0.3,100,8.33,rain,0,0.0,24.1,9.4,39.0,1007.8,36.7,17.4,283.8,24.7,9,30.0,2023-05-11T05:10:51,2023-05-11T18:27:19,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-12,34.0,24.3,28.7,40.2,24.3,31.6,22.9,72.2,1.4,100,8.33,rain,0,0.0,23.4,7.2,23.9,1007.5,86.7,17.4,253.4,21.7,8,10.0,2023-05-12T05:10:17,2023-05-12T18:27:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-13,34.8,22.9,28.3,38.5,22.9,30.1,21.4,67.9,0.2,100,4.17,rain,0,0.0,32.4,13.3,83.3,1006.3,96.8,17.3,264.5,22.8,9,10.0,2023-05-13T05:09:44,2023-05-13T18:28:20,0.77,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-14,28.9,24.6,26.8,30.3,24.6,27.4,19.5,64.7,0.4,100,12.5,rain,0,0.0,45.4,20.9,94.1,1001.8,99.2,17.2,106.1,9.0,5,10.0,2023-05-14T05:09:13,2023-05-14T18:28:51,0.81,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-15,30.5,22.5,26.7,33.2,22.5,28.0,21.4,74.1,5.0,100,4.17,rain,0,0.0,28.4,9.4,121.3,1004.3,61.4,16.0,228.1,19.7,7,10.0,2023-05-15T05:08:42,2023-05-15T18:29:21,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-16,32.0,22.1,25.3,36.7,22.1,26.4,22.1,83.3,3.0,100,4.17,rain,0,0.0,36.0,11.1,66.4,1007.1,62.4,15.5,162.5,14.0,8,30.0,2023-05-16T05:08:13,2023-05-16T18:29:52,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-17,28.1,20.7,24.0,31.3,20.7,24.4,21.9,88.7,14.0,100,8.33,rain,0,0.0,37.1,7.5,67.4,1010.3,71.7,15.5,136.7,11.7,6,30.0,2023-05-17T05:07:45,2023-05-17T18:30:23,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-18,27.8,22.0,24.4,30.4,22.0,24.5,22.2,88.0,0.4,100,4.17,rain,0,0.0,31.3,8.8,63.0,1010.8,70.7,17.1,136.2,11.4,5,30.0,2023-05-18T05:07:18,2023-05-18T18:30:53,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-19,28.2,22.6,24.9,32.2,22.6,25.2,23.0,89.2,16.6,100,12.5,rain,0,0.0,31.3,8.3,61.2,1008.5,78.4,16.2,111.5,9.5,4,30.0,2023-05-19T05:06:52,2023-05-19T18:31:24,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-20,31.8,21.0,25.9,37.8,21.0,28.0,22.9,84.0,15.8,100,62.5,rain,0,0.0,38.5,12.9,96.9,1007.2,60.1,16.7,212.8,18.3,8,30.0,2023-05-20T05:06:27,2023-05-20T18:31:54,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-21,32.1,20.6,27.0,38.7,20.6,29.4,22.8,78.7,6.0,100,4.17,rain,0,0.0,27.4,7.2,75.0,1008.6,48.8,17.2,229.1,19.9,7,30.0,2023-05-21T05:06:04,2023-05-21T18:32:24,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-22,32.0,22.2,27.3,39.1,22.2,30.4,23.4,80.0,2.0,100,4.17,rain,0,0.0,27.0,7.5,85.4,1009.4,46.0,17.3,206.2,17.9,7,30.0,2023-05-22T05:05:41,2023-05-22T18:32:55,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-23,31.2,23.8,27.3,37.4,23.8,29.8,24.0,82.3,22.0,100,4.17,rain,0,0.0,23.4,14.5,301.7,1009.0,77.6,16.3,242.5,20.9,8,60.0,2023-05-23T05:05:20,2023-05-23T18:33:25,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-24,30.9,22.5,25.3,33.7,22.5,26.0,21.9,82.4,8.0,100,8.33,rain,0,0.0,17.3,6.8,90.7,1007.6,77.6,16.4,112.0,9.7,6,10.0,2023-05-24T05:05:00,2023-05-24T18:33:54,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-25,32.9,17.2,27.2,36.1,17.2,29.3,21.7,73.0,6.0,100,4.17,rain,0,0.0,21.6,9.2,144.5,1007.0,44.3,14.7,231.1,20.0,7,10.0,2023-05-25T05:04:42,2023-05-25T18:34:24,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-26,32.9,22.8,26.6,36.9,22.8,28.4,22.9,81.3,9.0,100,4.17,rain,0,0.0,29.5,13.8,90.2,1008.0,59.4,17.2,164.6,14.3,8,30.0,2023-05-26T05:04:24,2023-05-26T18:34:53,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-27,31.7,23.8,26.7,36.5,23.8,28.3,22.8,79.9,8.0,100,4.17,rain,0,0.0,26.6,13.9,147.4,1007.3,49.4,15.7,242.4,21.0,8,30.0,2023-05-27T05:04:08,2023-05-27T18:35:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-28,32.9,23.2,28.0,37.6,23.2,30.8,23.3,77.2,2.0,100,4.17,rain,0,0.0,21.6,7.4,10.4,1007.3,32.5,17.5,267.9,23.0,9,10.0,2023-05-28T05:03:53,2023-05-28T18:35:51,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-29,34.5,24.2,29.5,40.8,24.2,33.4,23.8,73.0,0.5,100,4.17,rain,0,0.0,20.2,7.5,343.0,1007.6,16.6,17.6,311.0,27.0,9,10.0,2023-05-29T05:03:39,2023-05-29T18:36:20,0.31,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-30,36.2,24.3,30.1,42.7,24.3,34.3,24.0,72.1,0.0,0,0.0,,0,0.0,22.3,10.9,285.9,1006.7,49.0,17.5,316.1,27.4,10,10.0,2023-05-30T05:03:26,2023-05-30T18:36:48,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-05-31,37.0,24.9,30.8,43.1,24.9,35.6,24.2,70.0,0.0,0,0.0,,0,0.0,23.8,7.9,292.5,1004.9,32.0,17.5,313.2,27.1,10,10.0,2023-05-31T05:03:15,2023-05-31T18:37:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-01,35.9,26.0,29.9,44.5,26.0,35.7,25.2,76.7,36.0,100,8.33,rain,0,0.0,31.7,10.1,227.5,1003.9,67.0,18.2,259.1,22.3,9,30.0,2023-06-01T05:03:05,2023-06-01T18:37:43,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-02,33.1,25.6,29.0,43.8,25.6,34.0,25.3,81.2,2.1,100,54.17,rain,0,0.0,28.8,7.6,94.5,1004.3,58.8,17.2,224.3,19.4,8,60.0,2023-06-02T05:02:56,2023-06-02T18:38:10,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-03,34.0,24.1,29.2,43.9,24.1,34.9,25.5,81.1,1.6,100,41.67,rain,0,0.0,27.7,7.9,79.1,1005.4,50.4,17.4,234.5,20.4,8,30.0,2023-06-03T05:02:48,2023-06-03T18:38:37,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-04,34.0,24.9,29.2,43.0,24.9,33.9,24.6,77.8,1.0,100,4.17,rain,0,0.0,23.8,7.1,67.3,1005.4,50.4,17.4,233.0,20.0,8,30.0,2023-06-04T05:02:41,2023-06-04T18:39:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-05,36.2,24.5,30.3,43.6,24.5,35.8,25.0,75.3,0.0,0,0.0,,0,0.0,27.0,8.3,339.1,1003.4,18.4,17.4,296.9,25.7,9,10.0,2023-06-05T05:02:36,2023-06-05T18:39:29,0.54,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-06,37.4,25.4,30.8,46.5,25.4,36.1,24.4,70.6,0.9,100,4.17,rain,0,0.0,22.0,10.9,36.9,1002.1,35.6,17.5,287.7,25.0,9,10.0,2023-06-06T05:02:32,2023-06-06T18:39:54,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-07,36.9,25.2,30.6,44.4,25.2,35.7,24.2,70.2,3.0,100,4.17,rain,0,0.0,27.7,10.1,49.5,1001.6,74.9,17.4,247.8,21.3,9,30.0,2023-06-07T05:02:29,2023-06-07T18:40:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-08,36.0,24.9,30.0,41.9,24.9,35.7,25.1,76.5,3.0,100,4.17,rain,0,0.0,22.7,7.6,50.4,1001.3,95.5,17.4,156.8,13.6,7,30.0,2023-06-08T05:02:27,2023-06-08T18:40:42,0.65,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-09,32.9,26.4,29.0,41.6,26.4,35.1,26.1,84.8,86.0,100,20.83,rain,0,0.0,24.5,7.9,265.2,1000.3,97.6,16.4,181.1,15.7,7,30.0,2023-06-09T05:02:26,2023-06-09T18:41:05,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-10,33.6,26.0,27.7,42.0,26.0,31.2,25.8,89.8,43.0,100,16.67,rain,0,0.0,20.9,8.3,127.6,1000.1,91.9,9.6,115.7,10.1,7,30.0,2023-06-10T05:02:27,2023-06-10T18:41:28,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-11,29.5,25.1,26.1,36.5,25.1,26.3,24.9,93.3,69.0,100,12.5,rain,0,0.0,24.1,14.0,69.3,1000.3,98.1,10.7,65.7,5.5,2,10.0,2023-06-11T05:02:28,2023-06-11T18:41:50,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-12,29.5,24.8,26.7,36.6,24.8,29.0,24.8,89.5,6.0,100,8.33,rain,0,0.0,22.0,7.2,95.2,1001.1,89.0,14.9,172.4,14.8,5,30.0,2023-06-12T05:02:31,2023-06-12T18:42:11,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-13,33.3,25.3,28.3,42.3,25.3,32.2,25.3,84.7,4.9,100,58.33,rain,0,0.0,29.2,7.5,131.8,1000.1,72.6,11.8,228.9,19.7,8,30.0,2023-06-13T05:02:35,2023-06-13T18:42:32,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-14,27.5,21.8,25.5,32.6,21.8,26.0,24.5,94.6,40.0,100,12.5,rain,0,0.0,36.0,7.9,112.9,1000.8,99.2,13.0,98.4,8.4,3,60.0,2023-06-14T05:02:40,2023-06-14T18:42:51,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-15,26.4,20.4,24.1,26.4,20.4,24.1,23.4,95.9,40.0,100,4.17,rain,0,0.0,37.4,18.2,97.2,1001.9,99.1,10.9,104.5,9.0,4,30.0,2023-06-15T05:02:46,2023-06-15T18:43:10,0.9,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-16,25.0,22.5,23.7,25.0,22.5,23.7,23.0,96.3,26.0,100,4.17,rain,0,0.0,50.4,14.0,77.8,1002.8,99.1,9.2,62.2,5.2,3,30.0,2023-06-16T05:02:53,2023-06-16T18:43:28,0.93,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-17,25.7,23.0,24.1,25.7,23.0,24.1,23.6,97.0,24.0,100,12.5,rain,0,0.0,35.3,10.7,109.1,1004.3,99.6,11.7,105.9,9.1,4,10.0,2023-06-17T05:03:01,2023-06-17T18:43:46,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-18,28.3,22.1,24.3,33.9,22.1,24.7,23.4,94.5,5.0,100,4.17,rain,0,0.0,31.0,14.3,113.0,1005.3,97.1,13.5,115.0,9.8,6,10.0,2023-06-18T05:03:10,2023-06-18T18:44:02,0.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-19,26.8,23.0,24.5,30.0,23.0,24.6,23.9,96.7,29.0,100,20.83,rain,0,0.0,29.9,10.7,92.0,1004.7,99.7,9.8,71.0,5.9,4,10.0,2023-06-19T05:03:20,2023-06-19T18:44:18,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-20,27.5,23.7,25.2,32.0,23.7,25.5,24.4,95.2,8.0,100,8.33,rain,0,0.0,30.2,12.2,92.3,1004.6,98.7,11.9,133.3,11.4,5,30.0,2023-06-20T05:03:31,2023-06-20T18:44:32,0.07,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-21,30.0,23.8,26.8,37.7,23.8,29.6,25.2,91.3,52.0,100,12.5,rain,0,0.0,26.3,7.6,88.4,1004.5,99.7,10.5,155.9,13.3,6,30.0,2023-06-21T05:03:43,2023-06-21T18:44:46,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-22,30.3,24.8,26.9,37.8,24.8,29.6,25.5,92.2,15.0,100,8.33,rain,0,0.0,22.0,9.2,105.8,1005.0,99.0,12.6,119.5,10.3,6,10.0,2023-06-22T05:03:56,2023-06-22T18:44:58,0.13,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-23,32.2,25.4,28.3,41.9,25.4,32.9,25.8,86.5,5.0,100,4.17,rain,0,0.0,24.8,7.5,68.2,1004.1,81.7,10.0,213.9,18.3,8,30.0,2023-06-23T05:04:09,2023-06-23T18:45:10,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-24,34.1,25.9,29.4,44.2,25.9,34.4,25.7,81.6,6.8,100,54.17,rain,0,0.0,24.8,38.1,55.2,1003.4,76.8,13.6,215.9,18.6,7,30.0,2023-06-24T05:04:24,2023-06-24T18:45:21,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-25,33.7,26.3,29.5,41.6,26.3,34.9,25.5,80.2,0.2,100,4.17,rain,0,0.0,21.6,9.1,67.8,1004.0,75.9,13.4,222.4,19.4,7,60.0,2023-06-25T05:04:40,2023-06-25T18:45:30,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-26,34.2,26.3,29.5,42.1,26.3,34.6,25.4,79.7,10.1,100,41.67,rain,0,0.0,28.4,11.5,67.7,1003.9,69.9,10.3,256.9,22.3,8,60.0,2023-06-26T05:04:56,2023-06-26T18:45:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-27,30.7,25.9,27.6,37.0,25.9,31.0,25.4,88.3,3.0,100,4.17,rain,0,0.0,29.9,16.2,90.2,1005.2,98.5,8.7,121.4,10.6,8,10.0,2023-06-27T05:05:13,2023-06-27T18:45:46,0.3,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-28,31.1,25.2,26.8,36.6,25.2,28.7,25.5,92.9,27.0,100,16.67,rain,0,0.0,33.1,7.5,39.5,1007.2,93.6,11.8,88.4,7.6,3,10.0,2023-06-28T05:05:31,2023-06-28T18:45:53,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
sylhet bangladesh,2023-06-29,29.3,25.4,26.6,36.8,25.4,28.4,25.6,94.2,57.0,100,16.67,rain,0,0.0,36.4,12.2,146.4,1006.3,97.3,10.2,126.9,10.9,5,10.0,2023-06-29T05:05:50,2023-06-29T18:45:58,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
